statuses_count,followers_count,friends_count,favourites_count,listed_count,sex_code,lang_code,tweets_per_day,account_age_days,description_length,default_profile,verified
58.0,15.0,616.0,0.0,0.0,-2,1,0,0,0,1,0
61.0,23.0,635.0,0.0,0.0,0,1,0,0,118,1,0
60.0,18.0,625.0,0.0,0.0,0,1,0,0,0,1,0
61.0,16.0,688.0,0.0,0.0,-2,1,0,0,6,1,0
80.0,23.0,589.0,0.0,0.0,-2,1,0,0,125,1,0
56.0,21.0,550.0,0.0,0.0,0,1,0,0,145,1,0
70.0,26.0,709.0,1.0,0.0,-2,1,0,0,146,1,0
71.0,20.0,528.0,0.0,0.0,0,1,0,0,73,1,0
58.0,19.0,583.0,0.0,0.0,-2,1,0,0,84,1,0
107.0,33.0,1002.0,0.0,0.0,-2,1,0,0,93,1,0
68.0,30.0,560.0,0.0,0.0,0,1,0,0,0,1,0
54.0,24.0,592.0,0.0,0.0,-2,1,0,0,148,1,0
37.0,23.0,559.0,0.0,0.0,2,1,0,0,72,1,0
53.0,22.0,622.0,0.0,0.0,-2,1,0,0,110,1,0
67.0,24.0,678.0,0.0,0.0,0,1,0,0,0,1,0
46.0,24.0,589.0,0.0,0.0,-2,1,0,0,47,1,0
60.0,27.0,566.0,0.0,0.0,0,1,0,0,129,1,0
58.0,26.0,559.0,0.0,0.0,-2,1,0,0,46,1,0
48.0,20.0,590.0,0.0,0.0,0,1,0,0,24,1,0
65.0,23.0,590.0,0.0,0.0,-2,1,0,0,22,1,0
56.0,22.0,541.0,0.0,0.0,1,1,0,0,42,1,0
55.0,27.0,617.0,0.0,0.0,-2,1,0,0,120,1,0
75.0,21.0,592.0,0.0,0.0,-2,1,0,0,17,1,0
50.0,23.0,556.0,0.0,0.0,0,1,0,0,33,1,0
51.0,12.0,503.0,0.0,0.0,-2,1,0,0,2,1,0
45.0,22.0,509.0,0.0,0.0,2,1,0,0,53,1,0
45.0,27.0,702.0,0.0,0.0,-2,1,0,0,97,1,0
78.0,25.0,752.0,0.0,0.0,-2,1,0,0,32,1,0
55.0,34.0,574.0,0.0,0.0,2,1,0,0,48,1,0
39.0,24.0,526.0,0.0,0.0,-2,1,0,0,0,1,0
65.0,26.0,550.0,0.0,0.0,-2,1,0,0,57,1,0
44.0,20.0,562.0,0.0,0.0,-2,1,0,0,90,1,0
60.0,23.0,577.0,0.0,0.0,-2,1,0,0,14,1,0
55.0,28.0,611.0,0.0,0.0,-2,1,0,0,0,1,0
65.0,25.0,639.0,0.0,0.0,-2,1,0,0,18,1,0
47.0,16.0,552.0,0.0,0.0,0,1,0,0,43,1,0
67.0,23.0,684.0,0.0,0.0,0,1,0,0,133,1,0
69.0,27.0,698.0,0.0,0.0,-2,1,0,0,93,1,0
59.0,20.0,618.0,0.0,0.0,-2,1,0,0,12,1,0
41.0,15.0,558.0,0.0,0.0,-2,1,0,0,52,1,0
56.0,20.0,734.0,0.0,0.0,2,1,0,0,120,1,0
44.0,22.0,572.0,0.0,0.0,-2,1,0,0,0,1,0
72.0,21.0,721.0,0.0,0.0,0,1,0,0,0,1,0
52.0,25.0,527.0,0.0,0.0,0,1,0,0,25,1,0
59.0,24.0,656.0,0.0,0.0,0,1,0,0,153,1,0
70.0,22.0,639.0,0.0,0.0,-2,1,0,0,153,1,0
57.0,27.0,565.0,0.0,0.0,-2,1,0,0,154,1,0
55.0,22.0,511.0,0.0,0.0,2,1,0,0,140,1,0
57.0,21.0,579.0,0.0,0.0,-2,1,0,0,38,1,0
51.0,25.0,623.0,0.0,0.0,-2,1,0,0,45,1,0
65.0,23.0,640.0,0.0,0.0,-2,1,0,0,131,1,0
56.0,26.0,496.0,0.0,0.0,2,1,0,0,8,1,0
63.0,21.0,654.0,0.0,0.0,2,1,0,0,83,1,0
47.0,17.0,609.0,0.0,0.0,-2,1,0,0,36,1,0
60.0,25.0,561.0,0.0,0.0,0,1,0,0,14,1,0
68.0,18.0,606.0,0.0,0.0,0,1,0,0,0,1,0
64.0,24.0,721.0,0.0,0.0,-1,1,0,0,129,1,0
69.0,26.0,587.0,0.0,0.0,2,1,0,0,30,1,0
61.0,27.0,782.0,0.0,0.0,2,1,0,0,20,1,0
96.0,38.0,827.0,0.0,0.0,1,1,0,0,54,1,0
50.0,19.0,506.0,0.0,0.0,-2,1,0,0,0,1,0
67.0,27.0,703.0,0.0,0.0,-2,1,0,0,2,1,0
67.0,19.0,624.0,0.0,0.0,0,1,0,0,0,1,0
56.0,26.0,611.0,0.0,0.0,2,1,0,0,65,1,0
54.0,18.0,551.0,0.0,0.0,2,1,0,0,106,1,0
46.0,22.0,575.0,0.0,0.0,-2,1,0,0,33,1,0
46.0,15.0,542.0,0.0,0.0,-2,1,0,0,152,1,0
66.0,27.0,653.0,0.0,0.0,-2,1,0,0,131,1,0
38.0,16.0,515.0,0.0,0.0,-2,1,0,0,156,1,0
42.0,12.0,535.0,0.0,0.0,0,1,0,0,15,1,0
64.0,25.0,626.0,0.0,0.0,-2,1,0,0,16,1,0
66.0,22.0,637.0,0.0,0.0,-2,1,0,0,68,1,0
69.0,24.0,712.0,0.0,0.0,2,1,0,0,139,1,0
55.0,15.0,543.0,0.0,0.0,2,1,0,0,0,1,0
56.0,27.0,511.0,0.0,0.0,2,1,0,0,86,1,0
54.0,23.0,470.0,0.0,0.0,-2,1,0,0,20,1,0
57.0,20.0,636.0,0.0,0.0,-2,1,0,0,64,1,0
59.0,24.0,582.0,0.0,0.0,-2,1,0,0,138,1,0
62.0,20.0,537.0,0.0,0.0,-2,1,0,0,44,1,0
59.0,15.0,563.0,0.0,0.0,2,1,0,0,0,1,0
52.0,23.0,548.0,0.0,0.0,0,1,0,0,141,1,0
44.0,7.0,442.0,0.0,0.0,-2,1,0,0,51,1,0
52.0,18.0,519.0,0.0,0.0,1,1,0,0,144,1,0
62.0,17.0,610.0,0.0,0.0,-2,1,0,0,9,1,0
55.0,19.0,527.0,0.0,0.0,0,1,0,0,0,1,0
69.0,20.0,600.0,0.0,0.0,0,1,0,0,157,1,0
71.0,16.0,672.0,0.0,0.0,2,1,0,0,0,1,0
48.0,23.0,543.0,0.0,0.0,-1,1,0,0,144,1,0
48.0,22.0,500.0,0.0,0.0,2,1,0,0,65,1,0
53.0,18.0,524.0,0.0,0.0,2,1,0,0,158,1,0
57.0,19.0,593.0,0.0,0.0,2,1,0,0,0,1,0
47.0,18.0,515.0,0.0,0.0,-2,1,0,0,0,1,0
67.0,30.0,579.0,0.0,0.0,2,1,0,0,70,1,0
67.0,24.0,736.0,0.0,0.0,0,1,0,0,102,1,0
47.0,27.0,534.0,0.0,0.0,2,1,0,0,145,1,0
39.0,21.0,523.0,0.0,0.0,-2,1,0,0,2,1,0
60.0,21.0,555.0,0.0,0.0,-2,1,0,0,16,1,0
52.0,21.0,527.0,0.0,0.0,2,1,0,0,41,1,0
51.0,24.0,544.0,0.0,0.0,-2,1,0,0,0,1,0
53.0,17.0,452.0,0.0,0.0,-2,1,0,0,0,1,0
65.0,17.0,607.0,0.0,0.0,2,1,0,0,0,1,0
43.0,21.0,535.0,0.0,0.0,2,1,0,0,157,1,0
48.0,22.0,568.0,0.0,0.0,-1,1,0,0,131,1,0
43.0,17.0,523.0,0.0,0.0,0,1,0,0,30,1,0
61.0,20.0,537.0,0.0,0.0,2,1,0,0,38,1,0
53.0,20.0,518.0,0.0,0.0,-2,1,0,0,117,1,0
46.0,16.0,529.0,0.0,0.0,-2,1,0,0,0,1,0
42.0,21.0,534.0,0.0,0.0,-2,1,0,0,0,1,0
45.0,25.0,513.0,0.0,0.0,-2,1,0,0,126,1,0
52.0,15.0,543.0,0.0,0.0,2,1,0,0,35,1,0
63.0,20.0,572.0,0.0,0.0,2,1,0,0,0,1,0
51.0,25.0,508.0,0.0,0.0,-2,1,0,0,58,1,0
52.0,28.0,540.0,0.0,0.0,-2,1,0,0,39,1,0
56.0,25.0,527.0,0.0,0.0,-2,1,0,0,77,1,0
53.0,19.0,566.0,0.0,0.0,-2,1,0,0,39,1,0
64.0,19.0,556.0,0.0,0.0,-2,1,0,0,49,1,0
40.0,22.0,527.0,0.0,0.0,-2,1,0,0,0,1,0
58.0,20.0,524.0,0.0,0.0,-2,1,0,0,59,1,0
48.0,27.0,536.0,0.0,0.0,-2,1,0,0,41,1,0
57.0,18.0,513.0,0.0,0.0,-2,1,0,0,3,1,0
45.0,23.0,529.0,0.0,0.0,2,1,0,0,158,1,0
56.0,11.0,554.0,0.0,0.0,0,1,0,0,0,1,0
39.0,15.0,546.0,0.0,0.0,-2,1,0,0,125,1,0
53.0,22.0,544.0,0.0,0.0,2,1,0,0,35,1,0
63.0,22.0,575.0,0.0,0.0,2,1,0,0,111,1,0
52.0,19.0,495.0,0.0,0.0,-2,1,0,0,51,1,0
40.0,20.0,548.0,0.0,0.0,-2,1,0,0,35,1,0
39.0,22.0,595.0,0.0,0.0,2,1,0,0,66,1,0
57.0,22.0,623.0,0.0,0.0,-2,1,0,0,0,1,0
60.0,15.0,540.0,0.0,0.0,0,1,0,0,50,1,0
47.0,23.0,520.0,0.0,0.0,-2,1,0,0,150,1,0
61.0,37.0,726.0,0.0,0.0,-2,1,0,0,129,1,0
57.0,23.0,528.0,0.0,0.0,-2,1,0,0,0,1,0
56.0,24.0,507.0,0.0,0.0,0,1,0,0,0,1,0
42.0,15.0,512.0,0.0,0.0,-1,1,0,0,17,1,0
51.0,22.0,547.0,0.0,0.0,-2,1,0,0,21,1,0
47.0,18.0,503.0,0.0,0.0,0,1,0,0,30,1,0
40.0,22.0,468.0,0.0,0.0,2,1,0,0,34,1,0
61.0,17.0,520.0,3.0,0.0,0,1,0,0,7,1,0
64.0,23.0,603.0,0.0,0.0,0,1,0,0,0,1,0
58.0,24.0,706.0,0.0,0.0,-2,1,0,0,146,1,0
54.0,23.0,512.0,0.0,0.0,2,1,0,0,0,1,0
41.0,18.0,538.0,0.0,0.0,2,1,0,0,37,1,0
54.0,13.0,504.0,0.0,0.0,0,1,0,0,0,1,0
46.0,17.0,506.0,0.0,0.0,0,1,0,0,42,1,0
49.0,16.0,559.0,0.0,0.0,2,1,0,0,45,1,0
52.0,31.0,583.0,0.0,0.0,0,1,0,0,0,1,0
44.0,21.0,557.0,0.0,0.0,-2,1,0,0,91,1,0
58.0,26.0,648.0,0.0,0.0,2,1,0,0,55,1,0
62.0,23.0,549.0,0.0,0.0,0,1,0,0,151,1,0
45.0,20.0,515.0,0.0,0.0,0,1,0,0,0,1,0
51.0,20.0,518.0,0.0,0.0,-2,1,0,0,22,1,0
58.0,21.0,551.0,0.0,0.0,-2,1,0,0,0,1,0
44.0,26.0,501.0,0.0,0.0,0,1,0,0,72,1,0
55.0,15.0,498.0,0.0,0.0,0,1,0,0,0,1,0
40.0,20.0,511.0,0.0,0.0,-2,1,0,0,94,1,0
44.0,25.0,593.0,0.0,0.0,-1,1,0,0,74,1,0
49.0,28.0,506.0,0.0,0.0,2,1,0,0,85,1,0
51.0,18.0,535.0,0.0,0.0,0,1,0,0,43,1,0
67.0,27.0,616.0,0.0,0.0,2,1,0,0,26,1,0
44.0,19.0,547.0,0.0,0.0,-1,1,0,0,110,1,0
42.0,26.0,532.0,0.0,0.0,-1,1,0,0,124,1,0
52.0,15.0,565.0,0.0,0.0,-2,1,0,0,158,1,0
55.0,25.0,526.0,0.0,0.0,-2,1,0,0,54,1,0
43.0,33.0,651.0,0.0,0.0,2,1,0,0,0,1,0
52.0,18.0,508.0,0.0,0.0,-2,1,0,0,101,1,0
62.0,16.0,561.0,0.0,0.0,-2,1,0,0,2,1,0
37.0,16.0,445.0,0.0,0.0,0,1,0,0,0,1,0
50.0,13.0,547.0,0.0,0.0,-2,1,0,0,0,1,0
46.0,35.0,519.0,0.0,0.0,-2,1,0,0,100,1,0
44.0,19.0,404.0,0.0,0.0,0,1,0,0,143,1,0
56.0,24.0,483.0,0.0,0.0,2,1,0,0,152,1,0
48.0,19.0,427.0,0.0,0.0,-2,1,0,0,15,1,0
39.0,14.0,432.0,0.0,0.0,1,1,0,0,79,1,0
44.0,31.0,628.0,0.0,0.0,1,1,0,0,0,1,0
69.0,18.0,627.0,0.0,0.0,-2,1,0,0,96,1,0
60.0,28.0,625.0,0.0,0.0,-2,1,0,0,157,1,0
49.0,22.0,581.0,0.0,0.0,-2,1,0,0,40,1,0
65.0,19.0,617.0,0.0,0.0,-2,1,0,0,24,1,0
67.0,15.0,593.0,0.0,0.0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,1,1,0,0,125,1,0
59.0,28.0,615.0,0.0,0.0,-2,1,0,0,93,1,0
64.0,22.0,624.0,0.0,0.0,-1,1,0,0,156,1,0
54.0,27.0,773.0,0.0,0.0,-2,1,0,0,0,1,0
65.0,26.0,619.0,0.0,0.0,-2,1,0,0,57,1,0
63.0,21.0,782.0,0.0,0.0,0,1,0,0,156,1,0
65.0,17.0,650.0,0.0,0.0,0,1,0,0,129,1,0
65.0,23.0,838.0,0.0,0.0,2,1,0,0,90,1,0
52.0,16.0,573.0,0.0,0.0,-2,1,0,0,44,1,0
71.0,23.0,666.0,0.0,0.0,-2,1,0,0,129,1,0
70.0,23.0,603.0,0.0,0.0,2,1,0,0,54,1,0
60.0,23.0,738.0,0.0,0.0,2,1,0,0,62,1,0
62.0,20.0,730.0,0.0,0.0,-2,1,0,0,154,1,0
58.0,20.0,593.0,0.0,0.0,0,1,0,0,26,1,0
64.0,15.0,601.0,0.0,0.0,-2,1,0,0,138,1,0
56.0,18.0,614.0,0.0,0.0,-2,1,0,0,47,1,0
114.0,26.0,1098.0,0.0,0.0,-2,1,0,0,113,1,0
83.0,21.0,713.0,0.0,0.0,1,1,0,0,0,1,0
83.0,19.0,699.0,0.0,0.0,-2,1,0,0,18,1,0
62.0,29.0,651.0,0.0,0.0,2,1,0,0,156,1,0
69.0,15.0,668.0,0.0,0.0,2,1,0,0,59,1,0
72.0,18.0,658.0,0.0,0.0,-2,1,0,0,10,1,0
69.0,22.0,617.0,0.0,0.0,-2,1,0,0,156,1,0
153.0,31.0,1152.0,0.0,0.0,2,1,0,0,110,1,0
51.0,22.0,672.0,0.0,0.0,2,1,0,0,151,1,0
43.0,15.0,573.0,0.0,0.0,0,1,0,0,20,1,0
58.0,26.0,639.0,0.0,0.0,-2,1,0,0,28,1,0
64.0,23.0,621.0,0.0,0.0,-1,1,0,0,139,1,0
51.0,23.0,584.0,0.0,0.0,0,1,0,0,142,1,0
115.0,27.0,962.0,0.0,0.0,2,1,0,0,158,1,0
64.0,28.0,708.0,0.0,0.0,-2,1,0,0,151,1,0
94.0,32.0,1015.0,0.0,0.0,2,1,0,0,155,1,0
68.0,19.0,641.0,0.0,0.0,0,1,0,0,0,1,0
89.0,20.0,850.0,0.0,0.0,2,1,0,0,153,1,0
55.0,26.0,626.0,0.0,0.0,-2,1,0,0,0,1,0
70.0,21.0,843.0,0.0,0.0,-2,1,0,0,0,1,0
55.0,13.0,740.0,0.0,0.0,-2,1,0,0,86,1,0
73.0,18.0,619.0,0.0,0.0,2,1,0,0,149,1,0
50.0,17.0,587.0,0.0,0.0,0,1,0,0,156,1,0
75.0,28.0,687.0,0.0,0.0,0,1,0,0,98,1,0
58.0,22.0,585.0,0.0,0.0,2,1,0,0,32,1,0
56.0,18.0,656.0,0.0,0.0,-2,1,0,0,26,1,0
70.0,28.0,771.0,0.0,0.0,-2,1,0,0,150,1,0
67.0,18.0,636.0,0.0,0.0,2,1,0,0,95,1,0
73.0,27.0,718.0,0.0,0.0,2,1,0,0,132,1,0
74.0,19.0,736.0,0.0,0.0,0,1,0,0,155,1,0
60.0,24.0,549.0,0.0,0.0,-2,1,0,0,84,1,0
63.0,20.0,715.0,1.0,0.0,0,1,0,0,0,1,0
64.0,26.0,585.0,0.0,0.0,2,1,0,0,11,1,0
52.0,16.0,699.0,0.0,0.0,2,1,0,0,126,1,0
64.0,16.0,602.0,0.0,0.0,2,1,0,0,23,1,0
47.0,25.0,575.0,0.0,0.0,0,1,0,0,80,1,0
69.0,13.0,526.0,0.0,0.0,2,1,0,0,18,1,0
65.0,19.0,808.0,0.0,0.0,-2,1,0,0,38,1,0
76.0,15.0,651.0,0.0,0.0,2,1,0,0,2,1,0
50.0,17.0,519.0,0.0,0.0,-2,1,0,0,0,1,0
54.0,22.0,595.0,0.0,0.0,-2,1,0,0,117,1,0
68.0,20.0,664.0,0.0,0.0,2,1,0,0,128,1,0
51.0,14.0,530.0,0.0,0.0,-1,1,0,0,54,1,0
50.0,22.0,530.0,0.0,0.0,2,1,0,0,0,1,0
53.0,24.0,646.0,0.0,0.0,2,1,0,0,51,1,0
56.0,23.0,565.0,0.0,0.0,0,1,0,0,83,1,0
65.0,30.0,734.0,0.0,0.0,2,1,0,0,48,1,0
52.0,24.0,579.0,0.0,0.0,-2,1,0,0,146,1,0
80.0,33.0,852.0,0.0,0.0,0,1,0,0,0,1,0
53.0,27.0,625.0,0.0,0.0,-2,1,0,0,83,1,0
60.0,25.0,652.0,0.0,0.0,2,1,0,0,0,1,0
60.0,20.0,564.0,0.0,0.0,-2,1,0,0,158,1,0
48.0,28.0,771.0,0.0,0.0,0,1,0,0,0,1,0
68.0,15.0,521.0,0.0,0.0,0,1,0,0,65,1,0
78.0,20.0,647.0,0.0,0.0,2,1,0,0,158,1,0
58.0,23.0,549.0,0.0,0.0,2,1,0,0,139,1,0
49.0,24.0,538.0,0.0,0.0,-2,1,0,0,101,1,0
62.0,22.0,517.0,0.0,0.0,-2,1,0,0,149,1,0
55.0,19.0,551.0,0.0,0.0,-2,1,0,0,122,1,0
59.0,19.0,594.0,0.0,0.0,-2,1,0,0,0,1,0
60.0,21.0,552.0,0.0,0.0,0,1,0,0,0,1,0
44.0,29.0,481.0,0.0,0.0,2,1,0,0,138,1,0
54.0,25.0,524.0,0.0,0.0,-2,1,0,0,152,1,0
56.0,21.0,507.0,0.0,0.0,-2,1,0,0,152,1,0
72.0,20.0,702.0,0.0,0.0,2,1,0,0,130,1,0
64.0,27.0,557.0,0.0,0.0,-2,1,0,0,155,1,0
57.0,21.0,577.0,0.0,0.0,-2,1,0,0,152,1,0
51.0,18.0,548.0,0.0,0.0,-2,1,0,0,80,1,0
59.0,17.0,566.0,0.0,0.0,-2,1,0,0,14,1,0
61.0,22.0,560.0,0.0,0.0,2,1,0,0,126,1,0
41.0,26.0,588.0,0.0,0.0,-2,1,0,0,102,1,0
57.0,22.0,518.0,0.0,0.0,2,1,0,0,158,1,0
36.0,20.0,565.0,0.0,0.0,-2,1,0,0,87,1,0
40.0,23.0,582.0,0.0,0.0,-2,1,0,0,76,1,0
36.0,17.0,547.0,0.0,0.0,-2,1,0,0,130,1,0
77.0,29.0,753.0,0.0,0.0,0,1,0,0,49,1,0
64.0,17.0,624.0,0.0,0.0,-2,1,0,0,71,1,0
41.0,19.0,665.0,0.0,0.0,0,1,0,0,36,1,0
48.0,29.0,517.0,0.0,0.0,-2,1,0,0,0,1,0
49.0,19.0,507.0,0.0,0.0,2,1,0,0,154,1,0
41.0,16.0,531.0,0.0,0.0,-2,1,0,0,14,1,0
66.0,23.0,583.0,0.0,0.0,-2,1,0,0,134,1,0
58.0,19.0,499.0,0.0,0.0,-2,1,0,0,69,1,0
51.0,25.0,552.0,0.0,0.0,-2,1,0,0,11,1,0
56.0,24.0,584.0,0.0,0.0,-2,1,0,0,63,1,0
62.0,14.0,562.0,0.0,0.0,-2,1,0,0,62,1,0
53.0,15.0,578.0,0.0,0.0,2,1,0,0,50,1,0
50.0,25.0,489.0,0.0,0.0,-1,1,0,0,55,1,0
48.0,18.0,500.0,0.0,0.0,0,1,0,0,2,1,0
39.0,16.0,451.0,0.0,0.0,-2,1,0,0,2,1,0
63.0,28.0,634.0,0.0,0.0,-2,1,0,0,84,1,0
58.0,20.0,607.0,1.0,0.0,-2,1,0,0,136,1,0
52.0,16.0,493.0,0.0,0.0,2,1,0,0,25,1,0
62.0,22.0,505.0,0.0,0.0,0,1,0,0,0,1,0
58.0,15.0,475.0,0.0,0.0,2,1,0,0,42,1,0
61.0,25.0,619.0,0.0,0.0,-2,1,0,0,135,1,0
46.0,20.0,534.0,0.0,0.0,0,1,0,0,66,1,0
48.0,22.0,541.0,0.0,1.0,2,1,0,0,151,1,0
55.0,20.0,566.0,0.0,0.0,-2,1,0,0,54,1,0
48.0,21.0,549.0,0.0,0.0,-2,1,0,0,98,1,0
50.0,15.0,508.0,0.0,0.0,0,1,0,0,85,1,0
46.0,20.0,502.0,0.0,0.0,2,1,0,0,51,1,0
40.0,18.0,525.0,0.0,0.0,0,1,0,0,25,1,0
47.0,32.0,522.0,0.0,0.0,-2,1,0,0,157,1,0
57.0,16.0,519.0,0.0,0.0,2,1,0,0,26,1,0
48.0,10.0,408.0,0.0,0.0,-2,1,0,0,0,1,0
75.0,34.0,749.0,0.0,0.0,2,1,0,0,87,1,0
60.0,15.0,559.0,0.0,0.0,-2,1,0,0,0,1,0
55.0,23.0,548.0,0.0,0.0,-2,1,0,0,60,1,0
39.0,25.0,511.0,0.0,0.0,-2,1,0,0,40,1,0
59.0,23.0,543.0,0.0,0.0,2,1,0,0,140,1,0
43.0,23.0,492.0,0.0,0.0,2,1,0,0,145,1,0
58.0,23.0,585.0,0.0,0.0,0,1,0,0,13,1,0
44.0,26.0,595.0,0.0,0.0,-2,1,0,0,145,1,0
49.0,22.0,478.0,0.0,0.0,-2,1,0,0,22,1,0
40.0,17.0,446.0,0.0,0.0,-2,1,0,0,136,1,0
42.0,19.0,473.0,0.0,0.0,-2,1,0,0,0,1,0
57.0,24.0,490.0,0.0,0.0,2,1,0,0,4,1,0
41.0,24.0,462.0,0.0,0.0,-2,1,0,0,0,1,0
49.0,18.0,501.0,0.0,0.0,0,1,0,0,130,1,0
45.0,21.0,491.0,0.0,0.0,-2,1,0,0,0,1,0
59.0,26.0,630.0,0.0,0.0,2,1,0,0,27,1,0
42.0,19.0,434.0,0.0,0.0,-2,1,0,0,89,1,0
26.0,20.0,461.0,0.0,0.0,-2,1,0,0,94,1,0
44.0,16.0,485.0,0.0,0.0,2,1,0,0,158,1,0
59.0,25.0,644.0,0.0,0.0,-2,1,0,0,34,1,0
41.0,16.0,451.0,0.0,0.0,-2,1,0,0,47,1,0
40.0,24.0,404.0,0.0,0.0,2,1,0,0,0,1,0
42.0,20.0,474.0,0.0,0.0,0,1,0,0,149,1,0
31.0,22.0,393.0,0.0,0.0,0,1,0,0,131,1,0
53.0,20.0,460.0,0.0,0.0,-2,1,0,0,17,1,0
40.0,20.0,498.0,0.0,0.0,-2,1,0,0,109,1,0
47.0,13.0,483.0,0.0,0.0,2,1,0,0,132,1,0
45.0,16.0,438.0,0.0,0.0,-2,1,0,0,6,1,0
51.0,19.0,511.0,0.0,0.0,-2,1,0,0,34,1,0
49.0,21.0,527.0,0.0,0.0,2,1,0,0,158,1,0
54.0,22.0,517.0,0.0,0.0,2,1,0,0,154,1,0
44.0,16.0,355.0,0.0,0.0,2,1,0,0,67,1,0
35.0,20.0,412.0,0.0,0.0,-2,1,0,0,67,1,0
54.0,18.0,456.0,0.0,0.0,-2,1,0,0,33,1,0
41.0,9.0,440.0,0.0,0.0,-2,1,0,0,41,1,0
38.0,26.0,464.0,0.0,0.0,2,1,0,0,112,1,0
39.0,24.0,390.0,0.0,0.0,-2,1,0,0,40,1,0
25.0,12.0,394.0,0.0,0.0,0,1,0,0,29,1,0
35.0,18.0,421.0,0.0,0.0,2,1,0,0,100,1,0
48.0,13.0,403.0,0.0,0.0,-2,1,0,0,4,1,0
38.0,24.0,404.0,0.0,0.0,-2,1,0,0,53,1,0
39.0,19.0,377.0,0.0,0.0,0,1,0,0,0,1,0
46.0,17.0,397.0,0.0,0.0,2,1,0,0,11,1,0
45.0,21.0,399.0,0.0,0.0,-2,1,0,0,86,1,0
33.0,21.0,414.0,0.0,0.0,-2,1,0,0,88,1,0
41.0,23.0,431.0,0.0,0.0,-2,1,0,0,71,1,0
39.0,15.0,395.0,0.0,0.0,2,1,0,0,56,1,0
52.0,26.0,398.0,0.0,0.0,2,1,0,0,0,1,0
35.0,13.0,379.0,0.0,0.0,2,1,0,0,42,1,0
45.0,21.0,484.0,0.0,0.0,-2,1,0,0,0,1,0
39.0,14.0,529.0,0.0,0.0,-1,1,0,0,123,1,0
28.0,21.0,464.0,0.0,0.0,2,1,0,0,158,1,0
34.0,10.0,415.0,0.0,0.0,0,1,0,0,2,1,0
47.0,19.0,384.0,0.0,0.0,0,1,0,0,154,1,0
43.0,27.0,400.0,0.0,0.0,0,1,0,0,23,1,0
42.0,19.0,401.0,0.0,0.0,0,1,0,0,24,1,0
34.0,13.0,429.0,0.0,0.0,2,1,0,0,116,1,0
32.0,13.0,374.0,0.0,0.0,-2,1,0,0,155,1,0
37.0,22.0,363.0,0.0,0.0,2,1,0,0,49,1,0
44.0,25.0,400.0,0.0,0.0,0,1,0,0,131,1,0
38.0,10.0,405.0,0.0,0.0,-2,1,0,0,146,1,0
31.0,20.0,397.0,0.0,0.0,2,1,0,0,67,1,0
54.0,18.0,400.0,0.0,0.0,2,1,0,0,5,1,0
29.0,18.0,373.0,0.0,0.0,0,1,0,0,141,1,0
28.0,18.0,390.0,0.0,0.0,2,1,0,0,8,1,0
35.0,11.0,394.0,0.0,0.0,-2,1,0,0,0,1,0
39.0,18.0,382.0,0.0,0.0,0,1,0,0,42,1,0
42.0,21.0,418.0,0.0,0.0,1,1,0,0,146,1,0
29.0,12.0,365.0,0.0,0.0,-1,1,0,0,27,1,0
36.0,19.0,394.0,0.0,0.0,-2,1,0,0,89,1,0
41.0,24.0,431.0,0.0,0.0,-2,1,0,0,48,1,0
46.0,15.0,399.0,0.0,0.0,-2,1,0,0,89,1,0
30.0,15.0,381.0,0.0,0.0,0,1,0,0,118,1,0
40.0,23.0,389.0,0.0,0.0,-2,1,0,0,53,1,0
37.0,15.0,384.0,0.0,0.0,2,1,0,0,30,1,0
42.0,10.0,388.0,0.0,0.0,-2,1,0,0,59,1,0
37.0,19.0,411.0,0.0,0.0,-1,1,0,0,155,1,0
27.0,20.0,359.0,0.0,0.0,-2,1,0,0,12,1,0
36.0,18.0,353.0,0.0,0.0,-2,1,0,0,88,1,0
41.0,19.0,354.0,0.0,0.0,-2,1,0,0,151,1,0
44.0,16.0,402.0,0.0,0.0,0,1,0,0,147,1,0
38.0,15.0,344.0,0.0,0.0,1,1,0,0,144,1,0
33.0,23.0,408.0,0.0,0.0,0,1,0,0,130,1,0
38.0,20.0,365.0,0.0,0.0,-1,1,0,0,55,1,0
31.0,25.0,360.0,0.0,0.0,2,1,0,0,64,1,0
30.0,20.0,358.0,0.0,0.0,-1,1,0,0,0,1,0
49.0,12.0,366.0,0.0,0.0,1,1,0,0,115,1,0
38.0,18.0,364.0,0.0,0.0,-2,1,0,0,0,1,0
149.0,43.0,936.0,0.0,0.0,-2,1,0,0,124,1,0
47.0,21.0,365.0,0.0,0.0,0,1,0,0,42,1,0
34.0,20.0,406.0,0.0,0.0,-2,1,0,0,29,1,0
40.0,18.0,386.0,0.0,0.0,-1,1,0,0,147,1,0
43.0,14.0,404.0,0.0,0.0,-2,1,0,0,0,1,0
37.0,13.0,404.0,0.0,0.0,-2,1,0,0,0,1,0
33.0,18.0,390.0,0.0,0.0,-2,1,0,0,96,1,0
44.0,14.0,398.0,0.0,0.0,-2,1,0,0,151,1,0
33.0,15.0,340.0,1.0,0.0,-2,1,0,0,142,1,0
40.0,18.0,452.0,0.0,0.0,2,1,0,0,95,1,0
27.0,21.0,365.0,0.0,0.0,-2,1,0,0,128,1,0
44.0,16.0,385.0,0.0,0.0,0,1,0,0,13,1,0
36.0,18.0,373.0,0.0,0.0,0,1,0,0,35,1,0
